Meter Number,Office,n_points,start_time,end_time,final_score_max,final_score_mean,point_iforest_max,dist_iforest,temp_iforest
SMR2420661037043,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,58.13914583582796,52.3944482490194,69.72265287581622,60.28637640495575,88.06673734194142
KFM2020660183003,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,58.137612471678715,39.40414770122731,100.0,59.366150156804565,12.184908457057928
KFM2120660236907,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,58.10706926532399,42.65029279216393,83.43246090600364,21.251299583702444,20.734546276012384
KFM2120660238877,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,58.0935670301386,42.29060407604667,74.79860638469643,35.14818920068484,15.01097874550011
KFM2020660077928,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.951272999493746,30.115849668344087,100.0,49.94104793550865,29.793051791373777
KFM2020660181707,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.922314468498975,40.71956353716442,80.6246417474317,32.250221814289546,4.71173900967274
KFM2020660182587,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.68013195586772,47.32769177692261,98.22671247940143,57.931198195865676,16.556466587534537
KFM2020660179488,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.67371181235616,37.22955550551947,79.34394587861169,35.420975496968865,0.0
SMR2320661027861,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.60098849718583,43.15865543221549,83.86539710009114,69.76829548425944,29.21547569004356
KFM2020660075044,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.57483887692031,30.930320631825634,80.79652208332425,29.62948564946728,7.1955478666686
KFM2120660243105,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.54295483804039,56.41209008219689,67.67229532104744,84.32206600491726,41.28333747652942
KFM2120660238832,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.49597124008095,42.98374279796826,72.24923901527531,26.067736765867917,35.73128792959721
SMR2220661020428,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.16262582801668,37.97189290631837,62.58551435777683,47.70709015778312,27.98665301799942
KFM2020660185681,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.15201983230761,38.54428769504082,94.35434018495845,12.770794769009337,3.295736202638651
SMR2320661032224,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.14020340646882,46.275680617685765,75.48360430958186,61.66101497347679,63.871400866569616
SMR2220661016174,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,57.03683741670883,22.166878107082052,74.83132870165755,36.68663584209502,4.8052340929477655
MMF2420601019776,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.79235880401363,53.58443803660875,87.8163993362751,68.77220586880038,15.675739621341297
KFM2120660245618,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.692988714215616,23.949349369785867,70.15968188629623,31.76038749276884,24.355966267739447
KFM2020660182911,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.59158772414911,49.28139210981954,74.28432029135074,74.52785006547568,37.55845916190452
KFM2120660239637,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.568065066829,34.79288049072751,89.91932444102044,50.71681555998821,44.89385814061623
MMF2420601047249,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.528909874168875,55.77913486265306,89.42305138212626,64.84881451349843,17.642446184355432
MMF2420601019824,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.47273635671453,55.08815589086742,88.8818908423106,69.44668900039265,8.07187102201772
KFM2020660182022,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.43030715848501,39.88603538394023,70.34270299786786,55.434206518643805,84.78735932993763
KFM2120660243758,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.41120088700302,39.2168833025767,84.4999671240983,58.300316056983924,42.5907845746721
KFM2020660185724,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.29999037406926,33.10905951549521,73.94161646766283,33.4334720639309,8.682842765598682
KFM2120660261708,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.29484910426914,34.80643081412825,91.33283004846344,15.0014628416441,0.8751378874499024
KFM2020660182084,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.24603580017091,40.708338544214165,90.829777809751,15.921904478055932,0.0
SMR2420668001997,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.16625462942025,23.294213648483026,80.63972032884155,25.064816333577078,7.3367826849541755
KFM2020660181634,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.096308264809025,38.83679365117643,89.37595361184673,43.61386994017661,57.349359374050394
KFM2120660264760,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.078849764847945,43.97043776371556,67.21065406177495,36.794693740828684,17.762265525439954
MMF2320601008347,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,56.051417266855836,55.516099068023664,87.6355193495613,61.268047784915595,26.208708468991876
KFM2120660239667,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.90532519986803,43.73216064314329,74.77498619769545,24.811748977297437,22.85266653884153
MMF2320601008224,3430,94,2026-02-01 00:00:00,2026-02-01 23:45:00,55.86965561073257,39.88945431725616,56.16827795820285,71.68179439603036,84.93544514080574
KFM2020660152466,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.80640774981267,34.4551821970947,83.48008131595805,43.316538756922604,71.14408696918314
KFM2120660243197,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.76814008424082,25.687909449204728,89.3686496550325,16.204033223511015,0.0
MMF2320601008247,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.71161782601746,55.40913830166187,88.44125418520467,65.32198492317339,13.767452135492404
KFM2120660243866,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.609427670884976,32.21480760450268,93.58572809888116,32.31930300050638,65.88753078282319
KFM2020660184807,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.57896202471186,38.62232581366299,94.30635786594736,52.40726403113244,23.658892536102837
KFM2120660238772,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.47319018560414,27.054120896059448,91.61366379844786,42.037998385030015,50.60352172189682
KFM2020660154852,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.36581853730986,25.859727538936927,79.36205033153104,24.34412930144217,6.72126912825174
SMR2420661037119,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.33451392594548,49.12205710690572,75.97153992783274,63.01116319247969,47.88078756396721
KFM2020660185746,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.32900475195602,40.30520251882344,90.94870915516583,53.699426566289375,28.026153923164244
SMR2420668001974,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.29520021190332,11.667249479372693,94.85038334143795,3.5970533110685445,7.991244214194284
SMR2220661020389,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.15738152987804,35.13571283500652,70.02951192695036,35.0387160388642,24.871214994991533
KFM2020660182670,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.11719987959219,55.036762236645934,92.71956008719123,60.95063904909856,7.566453097990582
KFM2020660179676,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.084738911479356,50.611281209146675,71.48435957897878,66.55228795932076,50.650489860632
KFM2020660181986,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.06826578130715,27.384215211085046,65.06132336509543,44.8703026823019,0.3904365403655252
MMF2420601019793,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,55.03721723760372,46.81465091446734,100.0,50.8591745892666,8.529640178234828
KFM2020660154847,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.917946303306174,19.94405996215278,77.72057228870828,14.73584023736192,27.165159339632737
SMR2220661020496,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.83912225182524,37.139175053510364,83.91177171850029,42.512567254381075,65.19545790263149
SMR2320661032286,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.837229890263906,36.553138278843136,85.17560465129495,14.133129567263158,8.697888195576018
KFM2120660242522,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.79945784648989,28.690161971862565,89.13275817299403,37.445952171119416,61.663727741273675
MMF2320601008309,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.65783860477641,30.589587800281183,75.5633985235512,19.14069432682506,22.158145834411165
KFM2120660245492,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.62702826005542,49.216182246938445,72.19306005258966,84.19565016187374,10.493335969276584
KFM2120660244023,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.61735285025748,34.11423230629933,76.40440062295578,27.749291759625017,14.132117285174436
KFM2120660235705,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.60598278042958,37.42960923895249,69.64044251505828,18.192770795404424,38.91054115673879
KFM2020660077926,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.51499434543567,20.906111216759047,77.48183172799737,12.0600586816495,30.443143504412102
MMF2420601019823,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.50653869030415,54.34088576004462,88.9404060742939,66.49689504285953,2.102601324463304
KFM2020660179668,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.39023378895727,28.157181625264737,76.85153413762183,25.666383181130954,4.0165212775571755
MMF2420601019835,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.36386154420089,54.12345324271584,88.70022748170145,66.42699584445212,1.9076881986329015
SMR2420661037089,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.21166481058394,52.45131885512341,81.12617602780571,68.66889569127598,14.46117371707115
SMR2420668001856,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.17568088086112,28.708255015195487,98.30468443865763,39.70779986147929,29.440230245905713
KFM2120660245610,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.05025454959142,23.660917504796917,74.4312062922305,21.752646669389854,15.78964084177145
KFM2120660242556,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.03284520072553,47.723051416251025,74.57444442199908,56.276615842507574,56.25798933207403
KFM2020660182869,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,54.02085873535803,29.483659196973054,94.37181787157925,39.788730250162985,38.34059350863607
SMR2220661010476,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.957123124232794,20.295265642775828,69.230538494236,19.33435030430489,33.353738084403076
SMR2320661027272,3410,88,2026-02-01 02:00:00,2026-02-01 23:45:00,53.875768815870195,41.00462117794101,46.63478661909087,80.30363449749507,78.86855906598294
KFM2120660243971,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.84349342283357,25.698532567318193,70.74156789186662,13.021509252831562,41.34358005743638
KFM2020660230712,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.754141446062796,40.02092918597156,67.75240406289016,59.509225380703725,17.452284621841148
KFM2020660182639,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.7195853113723,30.313203546007458,74.49394090619074,24.23445323348449,8.460547282956805
KFM2020660181638,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.68834210451583,26.490497295087238,100.0,42.1932883075632,16.86902750564318
SMR2420661037157,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.62861401646006,41.33665249002877,67.84152703259764,54.75099673921696,71.74995339426788
KFM2020660158549,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.60435177273291,27.786110227184363,73.31743459307883,23.123548564799567,12.93383256638458
KFM2120655000212,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.58152184696495,35.305020318216656,78.79441341877094,42.58855825759182,69.79403052084791
KFM2020660182686,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.554955664434125,46.43332224536419,90.43920378440703,54.29972232536879,16.30454030367169
KFM2020660158638,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.5001517211155,47.36868063141518,78.38969984604798,59.39912047276453,36.65248690611085
SMR2320661027281,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.499724076879126,35.42675073866698,90.443312730519,41.77013524585346,40.986713281520124
KFM2020660179434,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.377850952771595,37.38720088531049,73.48820574957576,53.042270159619555,61.148066162850334
KFM2020660179437,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.36104321217928,21.63942271677463,76.84509875621335,14.23832421705944,20.02788617279538
KFM2020660184761,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.16158346516808,21.478713026596836,78.01046309321869,17.46044837999136,9.26280440187645
KFM2020660230652,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,53.04787708876234,36.08915333125954,87.32430679821975,55.89958269707622,17.720954719815293
KFM2020660182586,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.96363830379149,45.17766016995301,80.8229906155032,56.96157116273053,31.719854491144844
SMR2320661032225,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.90848629032507,46.57787672438608,86.06358119002962,49.041034103083845,33.5071694637097
MMF2420601016899,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.798168452071124,44.25878149714645,71.24762154464776,70.1745966308284,28.76955384007677
SMR2420661037065,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.75739062587246,50.27671483950263,64.47280748409872,49.31324873899857,87.37183928748256
KFM2020660075156,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.686698187757564,47.25302702271545,72.632103678725,74.42958882750831,15.96306553691132
SMR2220661020423,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.62944663788444,50.192933227589435,51.07405429529949,59.93576237523642,99.9013798889848
KFM2020660152120,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.57609134895546,48.638835065761526,78.29960776978999,18.8644636142013,1.809355155506202
MMF2320601008323,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.56958020765926,51.98168363901609,87.93004141746059,62.3883135733772,0.0
MMF2420601019722,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.55982908826421,47.73682665771008,74.08024006862665,55.58138903538621,49.096704669403444
KFM2020660078012,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.54895165697758,31.80767310366953,80.4383426435995,16.71739319100759,0.4331452125965996
KFM2020660182905,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.510841515214,33.37767236104625,77.7489567408071,38.261758931516724,73.99309739693014
KFM2020660075080,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.48873252735661,36.770347624068826,64.5895411817428,15.21678620796435,43.71148873330883
SMR2420661037199,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.448520005386065,44.32426838491881,68.36578478794114,65.22677181656813,43.7310566497697
KFM2120660235725,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.36847039658382,6.75872219101339,84.76734041683454,1.6344271832576363,18.284774540834768
KFM2120660243111,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.30729000774811,27.045030561594853,81.25595962316036,29.600205409126268,80.9578837721485
KFM2120660243762,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.28856882266664,40.72644846648036,75.46398310824264,67.93561335239929,7.332883412746173
SMR2220661016131,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.27905982821164,33.16951629307101,75.758935840257,35.47638894863455,83.1263481381521
MMF2320601008393,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.27321791167061,20.637295527466417,99.36673549973321,25.185836978246005,43.075120409797755
KFM2120660239625,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,52.09971057003341,31.68573125829794,77.37216710986286,44.16915167417884,60.404533826561845
KFM2020660076624,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.91316099695371,23.013290183044933,72.45835300472258,15.728269894330374,29.97025339188033
MMF2420601047251,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.815232585415146,48.341663123522494,80.27900618708529,58.8063947264253,21.772495532764996
MMF2420601019914,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.75499848543889,50.52175099478115,80.09930214083123,63.05476770752377,13.335440611158978
MMF2320601008232,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.730418797298945,51.206740382232645,85.93699619517213,57.54090521473826,9.21598212875972
SMR2220661010398,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.72134517241266,43.39780154032524,89.74118339661885,49.036860354479465,16.399537635172752
KFM2020660179490,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.67819504545567,49.02971669751677,62.3860981193777,54.39702875530455,75.60291997930645
MMF2320601008304,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.63019344385251,21.73430606080274,72.53711272931449,28.04614822046791,4.60192819965013
KFM2020660184759,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.58584244155892,35.51666806146039,65.93215727946199,38.59447700379462,97.49078804412558
KFM2120660242515,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.584144825132825,50.10592435201922,81.95244070451434,66.35531043812747,0.0
MMF2420601047259,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.543828219189436,50.097135368631,78.75039033143443,69.43354393222117,2.6323840030638825
MMF2420601047378,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.44165082064404,50.67812633627176,79.95041082161858,68.86905215508389,0.0
KFM2120660238805,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.434720482239285,31.07010931745845,76.68235038506661,48.245246103858655,49.58960550135155
MMF2420601019732,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.42930920977441,32.127563350473636,65.98119367473527,22.078127756475517,19.354075453724466
KFM2120660238867,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.363840078610444,19.866193571161226,68.07409729097094,23.37662715098293,10.948829841945084
SMR2420661037173,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.286417175258435,38.43648567809615,77.17288607097973,42.87707232594884,58.07822070007855
MMF2420601019707,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.26744917525139,42.17511418424581,55.769688656200586,20.7244423529584,48.08607769881495
KFM2120660239623,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.262067743249546,46.95083962966502,46.26521963838815,68.7983235581457,85.40307406067056
KFM2120660243962,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.16506730204091,27.73292384326409,78.87701664892836,47.05195329921845,44.54552745543808
KFM2020660158541,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.12120388708877,28.84268152259629,72.03783527437312,43.536228757709885,38.53214217196674
MMF2420601016781,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.09544449743038,50.93662073342255,86.19557105295492,59.27678534661639,0.8473779625242687
MMF2420601019720,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.090215937486946,50.295871437934856,74.36495590233903,56.601737701532315,36.52777198155679
SMR2220661010408,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,51.018420757049256,29.136718781299606,83.70217149692706,34.315621402923995,56.65598444731592
KFM2020660185669,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.95031700021024,35.61785444816969,82.7457195105552,36.98585369460995,53.31638332204083
KFM2020660185647,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.91267482679633,25.908139914054896,64.72973423256275,14.254731965938044,34.768717049854985
KFM2020660181574,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.91258147814267,35.68741225193432,62.6764980390684,18.137203034346634,32.27312548531563
KFM2120660243998,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.837401029822146,34.504439307663155,75.17461326314958,55.57717792368698,34.81347014464025
KFM2120660242582,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.834268034382475,29.174013799524875,61.60801569944777,29.464541422651315,26.29823858680381
KFM2020660182079,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.81125347623171,39.58652956502201,63.4852934866325,53.474959003032986,68.84618136897244
KFM2020660179594,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.774644678824714,41.55265885209633,56.05358259915313,54.85780330354659,84.91115791934126
SMR2320661027101,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.59825375492106,20.502247866409892,81.00477718630674,9.643448788479564,0.12253267766066694
SMR2420661036807,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.53325136037528,33.672103580706086,67.37749109601289,46.704857779072455,70.54306105290587
SMR2220661010458,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.4786552410109,45.03410768764906,68.60921328410664,73.05182272577105,14.323738982575595
KFM2120660261711,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.46682416851737,14.397830502987127,76.03156595467738,9.90760008078366,11.48260834487652
SMR2220661010399,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.37877366821954,30.588969822211208,81.77699287642928,37.14498986230105,51.67421933356319
KFM2120660253644,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.305518537050695,13.706334483358086,80.55246371304244,4.50197473460831,9.614850580979063
SMR2420668001756,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.3049846884741,47.63892662005896,64.66944163764722,66.28530448694659,36.657727092962446
MMF2420601047381,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.275947550557156,29.827198115372894,75.86971081827697,15.220362951735067,0.0
KFM2020660180583,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.23043247557568,41.36840692330831,61.79342947786473,59.74289008078453,56.78063031579581
KFM2020660078029,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,50.140846951639666,22.2601284567661,57.98827073225327,29.709300542787602,16.017150379239148
KFM2020660185649,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.983634124213566,20.628747841004984,68.95612026986069,14.237572051975626,17.761708031496777
KFM2020660158527,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.80515522193632,11.846477145278923,82.81796905390401,4.734123787277585,0.0
SMR2420661037136,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.69199700357952,26.618633155805266,75.61193890436824,10.725252684454261,5.758831467076427
KFM2120660242490,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.65192575981061,39.99261465887596,76.09906742066198,36.54145624030587,62.60897313592304
MMF2420601019860,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.539318226354624,17.441203341223783,58.741784749157986,7.928311391913319,53.634917869032016
SMR2220661010381,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.51871893926944,48.63355980763212,72.14038120972477,52.18327048692544,38.55033738983835
KFM2120660242577,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.506121546290295,38.62832719022592,88.83010653979908,41.9084908235188,18.22322802061448
KFM2020660182595,3430,95,2026-02-01 00:00:00,2026-02-01 23:45:00,49.49332998460882,37.133678505574316,61.586148494497564,40.60416290735861,58.034710264894876
KFM2020660152119,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.465976285624706,27.372386171278734,94.53929212858786,37.91525452252367,11.291775960441655
KFM2020660156780,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.350570315058924,40.56747459758211,67.86603642304945,62.58287508834663,29.648553811273974
KFM2120660245537,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.32620655576332,40.79061101703283,54.24139722570611,41.08073311599801,100.0
MMF2420601016838,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.27712179857151,27.50348200348881,80.03590151491692,35.057167775368,52.974321257864474
KFM2020660179405,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.26124086572645,17.25565838586048,65.98829327916582,16.846679878787718,15.344959930741997
KFM2120660235857,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.23926243425408,42.98136945833681,68.78432215562611,72.31724182649343,7.080826323394134
KFM2120660245478,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.23545206268553,35.361473428683546,69.05306581204216,33.71149531760122,83.57714728372319
KFM2120660235851,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.17529340715993,32.47606770118121,65.41085477891814,40.268736632017585,47.10515575788822
MMF2320601008258,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.15574169453484,47.714773196521435,78.4610447732576,62.83619334139713,0.6490541103071857
KFM2020660152240,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.14799600517041,40.467473493482736,68.12094281870851,16.40289315498967,10.003767156471541
KFM2120660243914,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.144656183085374,47.555024581573456,52.53901249999584,46.455561387072954,99.86976189818783
KFM2120660239604,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,49.018544634353965,25.525341378066617,82.59672821837532,42.31312403440523,30.16577337606033
MMF2420601019807,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.9421197895552,44.055134512479945,82.0485692907728,50.44296891334993,14.803481562649088
SMR2320661027855,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.89589244323613,29.444128558005488,80.57886697891009,34.54964043141264,50.05423169584367
SMR2420661042798,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.81855443601051,21.013772446497885,74.99735051549307,6.677616610400633,9.608596696169878
KFM2120660245620,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.76811787794633,42.21662597316408,64.67891093367226,57.911356002778135,42.86616848177037
KFM2120660238831,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.7143411468792,33.736148900148116,64.54905899783216,41.20498660526228,76.67637676857439
SMR2420661042815,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.648131777787974,37.36673242338625,70.90857497228289,66.1391939668028,9.806419412704226
KFM2020660179547,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.54094507526109,21.03776398706615,84.89074438916762,33.61806835774492,38.48391268268511
SMR2220661016178,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.400497361126554,46.08489658918291,63.92966425029238,76.9769837169149,4.629871388688958
KFM2020660181588,3440,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.37041987989925,34.64589952589184,69.80393379734512,36.72797374716419,7.988405362235198
KFM2020660179663,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.357877944237806,38.233007282729524,67.35349089277881,51.45554396176154,7.013969317257371
KFM2020660075131,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.310814970684795,28.01721574054336,58.41477567760553,34.65868618741888,34.73553618999985
KFM2020660181568,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.18794394772742,38.18852342797242,60.081895347120316,44.372983717576616,78.29678950508824
MMF2420601047244,3410,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.16141434035994,47.78296725105349,82.73557983793008,53.6369545170344,1.4474873479831842
KFM2020660182816,3430,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.14308408618497,41.4111557367603,88.07874828543059,42.99998514119168,8.885002589256219
KFM2020660183033,3420,96,2026-02-01 00:00:00,2026-02-01 23:45:00,48.13291888044143,24.22778624467742,64.4167300484235,12.550475013640725,20.448902051374425
